id,resource,concept,timestamp,role,permitId,requestedAmount,permitOrganizationalEntity,permitRequestedBudget,adjustedAmount,processTime,tripTime,TotalDeclared,RequestedAmount,Overspent,Overspent_Amount,Overspent_bool,boolProcessDelay
st_step 37669_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-05-30 13:43:58+02:00,EMPLOYEE,37661,617.0820065751254,65464,834.9164957530675,617.0820065751254,45.0,4.0,1568.4167667117772,480,True,617.0820065751254,1,0
st_step 52786_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-10-05 09:04:48+02:00,SUPERVISOR,52779,181.83703573104088,65464,932.907974851208,181.83703573104088,128.0,2.0,181.83703573104088,347,False,-184.9811919684652,0,1
fd_declaration 14182_18,SYSTEM,Payment Handled,2018-03-26 17:31:13+02:00,UNDEFINED,14180,84.37200661413354,65459,839.366207306173,84.37200661413354,68.0,3.0,84.37200661413354,67,False,-584.5022882110179,0,1
st_step 34386_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-10-03 09:01:31+02:00,SUPERVISOR,34381,2009.7066491083149,65456,1634.5924849655937,2009.7066491083149,79.0,9.0,2009.7066491083149,"1,574",False,-45.96533632013961,0,1
st_step 21725_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-05-19 19:14:51+02:00,EMPLOYEE,21720,434.6405652541333,65455,405.0073741548005,434.6405652541333,28.0,11.0,434.6405652541333,691,False,-5.661020386812197,0,0
st_step 8592_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-03-28 14:16:40+02:00,ADMINISTRATION,8584,2511.951188155793,65456,2370.42038980537,2511.951188155793,51.0,21.0,2511.951188155793,"2,344",True,475.8132796677357,1,0
st_step 79543_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-06-26 13:50:22+02:00,EMPLOYEE,79536,631.4986562879601,65455,329.9096720197545,631.4986562879601,27.0,14.0,631.4986562879601,538,True,440.9889205687365,1,0
st_step 60841_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-09-20 08:59:54+02:00,SUPERVISOR,60834,1511.941766391647,65454,1604.303862764023,1511.941766391647,58.0,4.0,1511.941766391647,"1,684",True,524.331348914918,1,0
st_step 21383_0,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-05-17 23:51:30+02:00,ADMINISTRATION,21377,746.0162349854453,65456,437.1089033443103,746.0162349854453,48.0,1.0,746.0162349854453,658,True,65.75826995312434,1,0
rv_travel permit 63037_6,STAFF MEMBER,Start trip,2018-07-20 00:00:00+02:00,EMPLOYEE,63037,847.7013944229013,65455,765.5759719747057,847.7013944229013,20.0,0.0,847.7013944229013,609,True,316.5296058173378,1,0
st_step 82986_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2017-07-25 05:15:04+02:00,SUPERVISOR,82980,23.26697447872249,65458,2024.828223598756,23.26697447872249,177.0,113.0,23.26697447872249,18,False,-1980.2780500779368,0,1
st_step 26022_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-12-10 10:42:13+01:00,ADMINISTRATION,26013,509.7017509386171,65454,548.0069163434641,509.7017509386171,126.0,3.0,509.7017509386171,513,False,-235.4762475096535,0,1
st_step 59828_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-10-30 15:04:43+01:00,SUPERVISOR,59820,116.11524116684748,65454,240.928622507821,116.11524116684748,53.0,3.0,116.11524116684748,202,True,8.62241889852828,1,0
rv_travel permit 49615_7,STAFF MEMBER,End trip,2018-12-07 00:00:00+01:00,EMPLOYEE,49615,242.3515591749152,65459,517.3451339116966,242.3515591749152,9.0,3.0,242.3515591749152,300,False,-484.70311834983033,0,0
st_step 64045_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-03-01 08:55:56+01:00,SUPERVISOR,64034,702.823322357551,65456,905.2819916662268,702.823322357551,46.0,6.0,702.823322357551,817,False,-157.4255422171749,0,0
st_step 20055_0,STAFF MEMBER,Permit APPROVED by BUDGET OWNER,2018-07-31 12:16:51+02:00,BUDGET OWNER,20051,267.196310185889,65466,660.1188643249106,267.196310185889,310.0,216.0,267.196310185889,421,False,-177.07308917307137,0,1
st_step 22535_0,STAFF MEMBER,Declaration FINAL_APPROVED by DIRECTOR,2018-03-20 09:06:41+01:00,DIRECTOR,22519,1810.4761685770911,65456,1978.266017533514,1810.4761685770911,48.0,3.0,1810.4761685770911,"2,538",False,-79.89492942499373,0,0
st_step 22982_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-09-06 08:48:24+02:00,EMPLOYEE,22969,1126.96290333785,65464,900.3930612613198,1126.96290333785,167.0,4.0,1126.96290333785,"1,066",False,-173.3789082058231,0,1
fd_declaration 12804_18,SYSTEM,Payment Handled,2018-09-27 17:31:24+02:00,UNDEFINED,12801,276.4687190635176,65457,317.0118817446744,276.4687190635176,44.0,1.0,276.4687190635176,199,False,-29.175090956451584,0,0
rv_travel permit 56276_6,STAFF MEMBER,Start trip,2018-07-12 00:00:00+02:00,EMPLOYEE,56276,108.72472055454487,65457,155.09314752634324,108.72472055454487,49.0,2.0,108.72472055454487,96,False,-49.83216358749972,0,0
st_step 67556_0,STAFF MEMBER,Declaration APPROVED by BUDGET OWNER,2018-10-16 14:39:47+02:00,BUDGET OWNER,67544,705.6357312213697,65459,206.5647831244572,705.6357312213697,59.0,4.0,705.6357312213697,520,True,348.74689023825385,1,0
st_step 65968_0,STAFF MEMBER,Declaration REJECTED by EMPLOYEE,2018-10-02 12:02:06+02:00,EMPLOYEE,65956,527.7965349153116,65459,527.7778997974963,527.7965349153116,61.0,2.0,527.7965349153116,564,False,-408.0129241543898,0,1
st_step 36513_0,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-05-31 11:22:04+02:00,ADMINISTRATION,36508,35.122356948307385,65467,30.890180830006702,35.122356948307385,105.0,0.0,35.122356948307385,25,False,-49.17129972763034,0,1
st_step 42744_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-03-22 09:21:42+01:00,ADMINISTRATION,42735,192.01913611469303,65454,142.14665901487913,192.01913611469303,19.0,1.0,192.01913611469303,227,False,-2.5376978341149083,0,0
st_step 61290_0,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-07-02 09:32:29+02:00,ADMINISTRATION,61286,74.98536710999556,65460,88.4489974427018,74.98536710999556,45.0,0.0,74.98536710999556,70,False,-96.40975771285144,0,0
rv_travel permit 21061_7,STAFF MEMBER,End trip,2018-10-27 00:00:00+02:00,EMPLOYEE,21061,1328.8432288804254,65458,2371.305693266373,1328.8432288804254,38.0,7.0,1328.8432288804254,"1,457",False,-1042.462464385948,0,0
rv_travel permit 51235_6,STAFF MEMBER,Start trip,2018-05-05 00:00:00+02:00,EMPLOYEE,51235,416.5775691635705,65455,174.5163668762105,416.5775691635705,17.0,3.0,416.5775691635705,306,True,103.46370998833775,1,0
st_step 1164_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-03-26 12:13:49+02:00,SUPERVISOR,1154,1908.8379107751584,65456,1677.2704786511154,1908.8379107751584,63.0,8.0,1908.8379107751584,"2,181",True,158.4134167126565,1,1
rv_travel permit 35478_6,STAFF MEMBER,Start trip,2018-09-26 00:00:00+02:00,EMPLOYEE,35478,1114.7893421784115,65454,2118.795614996391,1114.7893421784115,26.0,9.0,1114.7893421784115,"1,916",False,-48.873854249992974,0,0
st_step 51273_0,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-05-03 06:05:14+02:00,ADMINISTRATION,51268,166.9198716524126,65454,124.21490103785187,166.9198716524126,11.0,0.0,166.9198716524126,168,False,-1.987141329195396,0,0
rv_travel permit 11522_6,STAFF MEMBER,Start trip,2018-07-02 00:00:00+02:00,EMPLOYEE,11522,226.3924595507732,65457,272.44022921412017,226.3924595507732,52.0,1.0,226.3924595507732,309,False,-37.3657457510985,0,0
st_step 20072_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-09-24 15:26:58+02:00,EMPLOYEE,20051,267.196310185889,65466,660.1188643249106,267.196310185889,310.0,216.0,267.196310185889,421,False,-177.07308917307137,0,1
rv_travel permit 33712_7,STAFF MEMBER,End trip,2018-09-26 00:00:00+02:00,EMPLOYEE,33712,359.64264297651084,65458,682.2218733221752,359.64264297651084,33.0,2.0,359.64264297651084,393,False,-97.91797149742156,0,0
st_step 39536_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-06-26 22:07:09+02:00,EMPLOYEE,39523,1521.2380077500763,65459,1847.6891904954468,1521.2380077500763,57.0,5.0,1521.2380077500763,"1,236",False,-1063.3896753204417,0,0
st_step 4230_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-03-30 21:01:21+02:00,EMPLOYEE,4221,1354.9066542997425,65454,522.0730524802455,1354.9066542997425,42.0,1.0,1354.9066542997425,"1,044",True,381.5541727625712,1,0
fd_declaration 27604_17,SYSTEM,Request Payment,2018-07-21 04:58:56+02:00,UNDEFINED,27602,729.4846287980599,65455,723.5151940214248,729.4846287980599,62.0,4.0,729.4846287980599,587,False,-78.29221740081391,0,1
st_step 9889_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-02-08 11:26:02+01:00,SUPERVISOR,9881,529.5859266155468,65456,1124.2485653803917,529.5859266155468,35.0,4.0,529.5859266155468,485,False,-343.9578698637057,0,0
st_step 57937_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-08-09 11:07:02+02:00,EMPLOYEE,57927,377.67059355562,65455,253.53838827243385,377.67059355562,33.0,33.0,377.67059355562,403,True,6.560035123794876,1,0
st_step 57944_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-08-06 13:48:41+02:00,SUPERVISOR,57938,487.5173333405397,65455,485.9694616579986,487.5173333405397,17.0,6.0,487.5173333405397,741,False,-104.6089824576867,0,0
fd_declaration 28355_18,SYSTEM,Payment Handled,2018-10-01 17:31:14+02:00,UNDEFINED,28353,982.2209263153017,65469,683.0913377807943,982.2209263153017,193.0,1.0,982.2209263153017,728,True,226.66636761122345,1,1
st_step 19218_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-06-28 14:15:07+02:00,SUPERVISOR,19214,64.4739281842715,65456,79.59596366582247,64.4739281842715,86.0,0.0,64.4739281842715,57,False,0.0,0,1
st_step 44002_0,STAFF MEMBER,Declaration REJECTED by ADMINISTRATION,2018-04-30 21:05:10+02:00,ADMINISTRATION,43986,449.7612891582488,65459,455.6133701344568,449.7612891582488,42.0,3.0,449.7612891582488,436,False,-190.839079115312,0,0
st_step 9201_0,STAFF MEMBER,Declaration REJECTED by ADMINISTRATION,2018-05-14 16:47:00+02:00,ADMINISTRATION,9184,5251.200971717685,65454,5055.4790842135535,5251.200971717685,128.0,82.0,5251.200971717685,"3,668",False,-1549.0183891490003,0,1
st_step 67858_0,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-03-12 16:34:00+01:00,ADMINISTRATION,67852,119.03565323460404,65454,125.4491938700011,119.03565323460404,23.0,1.0,119.03565323460404,185,True,2.5737438537211688,1,0
st_step 31931_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-06-03 20:48:04+02:00,EMPLOYEE,31924,2105.3949736765408,65460,2838.1843887814844,2105.3949736765408,98.0,5.0,2105.3949736765408,"1,661",False,-429.69831190628975,0,1
rv_travel permit 41469_7,STAFF MEMBER,End trip,2018-01-26 00:00:00+01:00,EMPLOYEE,41469,971.6351267211652,65456,509.9603872350286,971.6351267211652,30.0,1.0,971.6351267211652,857,True,178.0008341834573,1,0
fd_declaration 83912_18,SYSTEM,Payment Handled,2017-10-30 17:31:26+01:00,UNDEFINED,83910,1881.108051689624,65455,1021.2806298856892,1881.108051689624,132.0,10.0,1881.108051689624,"1,601",True,647.4019590761914,1,1
st_step 67248_0,STAFF MEMBER,Declaration REJECTED by EMPLOYEE,2018-05-17 08:52:04+02:00,EMPLOYEE,67236,650.8465091167915,65457,658.307453387599,650.8465091167915,189.0,2.0,650.8465091167915,700,True,185.9561454619404,1,1
st_step 47860_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-12-19 20:14:51+01:00,ADMINISTRATION,47848,2111.938595777815,65456,1080.8587726539863,2111.938595777815,103.0,6.0,2111.938595777815,"1,765",True,77.7767754819024,1,1
st_step 84288_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-09-25 10:13:28+02:00,SUPERVISOR,84282,290.75896153998366,65458,482.863389655779,290.75896153998366,20.0,5.0,290.75896153998366,287,False,-114.48000924745004,0,0
st_step 30486_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-10-11 09:19:02+02:00,ADMINISTRATION,30477,788.113635316206,65458,1636.4485783143812,788.113635316206,26.0,5.0,788.113635316206,602,False,-848.3349429981752,0,0
rv_travel permit 29105_27,SYSTEM,Send Reminder,2018-06-01 06:00:51+02:00,UNDEFINED,29105,271.9472009905194,65454,222.86403884384143,271.9472009905194,64.0,1.0,271.9472009905194,321,True,40.665002017273935,1,1
rv_travel permit 8161_6,STAFF MEMBER,Start trip,2018-03-19 00:00:00+01:00,EMPLOYEE,8161,669.3345500959332,65456,824.2097501959122,669.3345500959332,70.0,3.0,669.3345500959332,"1,040",True,24.45645471504372,1,1
fd_declaration 37039_18,SYSTEM,Payment Handled,2018-05-17 17:31:34+02:00,UNDEFINED,37037,19.94068150267375,65458,323.615258422452,19.94068150267375,51.0,1.0,19.94068150267375,23,False,-413.5523946424078,0,0
st_step 45320_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-06-01 11:21:41+02:00,EMPLOYEE,45308,4025.6570607408858,65454,3474.435825990935,4025.6570607408858,37.0,5.0,4025.6570607408858,"2,743",False,-377.1760352207102,0,0
st_step 51457_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-11-08 14:10:40+01:00,EMPLOYEE,51453,502.6867601451461,65461,386.358971368922,502.6867601451461,55.0,1.0,502.6867601451461,424,False,-30.825131518334388,0,0
st_step 49526_0,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-12-02 17:37:13+01:00,ADMINISTRATION,49520,756.9629092766771,65454,885.6565670684915,756.9629092766771,18.0,7.0,756.9629092766771,"1,301",True,270.55169316960405,1,0
st_step 68443_0,STAFF MEMBER,Declaration APPROVED by BUDGET OWNER,2018-05-29 15:48:49+02:00,BUDGET OWNER,68434,1154.309118545503,65456,2970.7840374377943,1154.309118545503,77.0,7.0,1154.309118545503,"1,992",False,-4.635779592552126,0,1
st_step 1148_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-07-02 13:25:04+02:00,EMPLOYEE,1134,2559.8284861788,65466,3719.181357473727,2559.8284861788,122.0,9.0,2559.8284861788,"2,821",False,-191.4653706429376,0,1
rv_travel permit 82656_7,STAFF MEMBER,End trip,2017-06-22 00:00:00+02:00,EMPLOYEE,82656,1539.298247344054,65455,883.6497458112974,1539.298247344054,38.0,4.0,1539.298247344054,"1,814",True,96.7364940447751,1,0
st_step 61571_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-09-25 07:57:27+02:00,EMPLOYEE,61563,984.2336841287832,65458,1106.8956175503463,984.2336841287832,83.0,3.0,984.2336841287832,"1,219",True,176.82295063511356,1,1
fd_declaration 23688_18,SYSTEM,Payment Handled,2018-05-03 17:31:16+02:00,UNDEFINED,23686,955.4855302615184,65456,980.3738940264826,955.4855302615184,86.0,4.0,955.4855302615184,"1,000",True,19.10971060523036,1,1
st_step 63132_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-07-27 18:42:57+02:00,EMPLOYEE,63126,1578.1565196219176,65460,729.0805531311175,1578.1565196219176,65.0,6.0,1578.1565196219176,"1,207",True,532.1538554151784,1,1
rv_travel permit 76273_6,STAFF MEMBER,Start trip,2017-07-16 00:00:00+02:00,EMPLOYEE,76273,1277.0839905334874,65458,1441.8995629851945,1277.0839905334874,184.0,6.0,1277.0839905334874,"1,311",False,-37.99105692662533,0,1
fd_declaration 65207_18,SYSTEM,Payment Handled,2018-09-17 17:31:14+02:00,UNDEFINED,65205,361.0705773084227,65458,199.7679682027368,361.0705773084227,34.0,3.0,361.0705773084227,349,True,50.69472288857514,1,0
st_step 30114_0,STAFF MEMBER,Declaration REJECTED by EMPLOYEE,2018-07-18 15:10:30+02:00,EMPLOYEE,30099,199.3608803160905,65456,390.064423911548,199.3608803160905,25.0,1.0,199.3608803160905,266,False,-100.4299171517148,0,0
st_step 55694_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-10-30 09:14:51+01:00,SUPERVISOR,55687,530.188761120016,65454,475.3331160306363,530.188761120016,31.0,0.0,530.188761120016,653,True,13.923683737047668,1,0
fd_declaration 47386_17,SYSTEM,Request Payment,2018-09-03 12:50:21+02:00,UNDEFINED,47383,1217.2726755514027,65455,4787.867065909366,1217.2726755514027,146.0,2.0,1217.2726755514027,"1,311",False,-7139.290314503993,0,1
st_step 3035_0,STAFF MEMBER,Permit APPROVED by BUDGET OWNER,2018-01-11 10:45:49+01:00,BUDGET OWNER,3028,216.64468464797443,65464,578.3575590364309,216.64468464797443,33.0,2.0,216.64468464797443,196,False,-275.22717590482466,0,0
st_step 80023_0,STAFF MEMBER,Declaration APPROVED by PRE_APPROVER,2017-10-30 10:10:28+01:00,PRE_APPROVER,80015,1234.3990216900313,65455,3135.990582223688,1234.3990216900313,153.0,3.0,1234.3990216900313,"1,928",False,-110.12273430014808,0,1
fd_declaration 19780_17,SYSTEM,Request Payment,2018-09-27 10:18:24+02:00,UNDEFINED,19778,725.2213886344458,65456,506.6927883660551,725.2213886344458,34.0,1.0,725.2213886344458,558,True,205.3494254556316,1,0
st_step 16250_0,STAFF MEMBER,Permit APPROVED by BUDGET OWNER,2018-08-23 14:12:17+02:00,BUDGET OWNER,16246,1234.52161611591,65458,4612.622972632335,1234.52161611591,151.0,55.0,1234.52161611591,923,False,-4115.51789034524,0,1
st_step 38891_0,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-05-25 17:18:57+02:00,ADMINISTRATION,38884,105.55557995949924,65457,250.4805607409592,105.55557995949924,38.0,3.0,105.55557995949924,200,False,0.0,0,0
st_step 79294_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-12-06 10:24:13+01:00,EMPLOYEE,79287,681.1738349761413,65459,1030.1645042015996,681.1738349761413,37.0,2.0,681.1738349761413,557,True,107.87955905177172,1,0
fd_declaration 61776_18,SYSTEM,Payment Handled,2018-07-23 17:31:11+02:00,UNDEFINED,61774,29.477529177865545,65458,64.7230516844904,29.477529177865545,32.0,0.0,29.477529177865545,34,False,-57.22108605115076,0,0
st_step 10609_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-09-05 17:17:00+02:00,EMPLOYEE,10601,886.558044631545,65454,2094.7516756207247,886.558044631545,107.0,6.0,886.558044631545,"1,086",False,-256.33446225994953,0,1
rv_travel permit 60899_6,STAFF MEMBER,Start trip,2018-09-10 00:00:00+02:00,EMPLOYEE,60899,604.9049564457868,65456,961.204705931528,604.9049564457868,52.0,3.0,604.9049564457868,784,True,26.23312311116933,1,0
rv_travel permit 14554_6,STAFF MEMBER,Start trip,2018-02-14 00:00:00+01:00,EMPLOYEE,14554,777.9015290393683,65464,840.8711249128501,777.9015290393683,57.0,3.0,777.9015290393683,773,True,148.93845575397995,1,0
st_step 41375_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-01-08 10:05:23+01:00,EMPLOYEE,41371,3803.8387642234543,65455,6179.44908248675,3803.8387642234543,49.0,9.0,3803.8387642234543,"4,730",False,-1021.3266872227882,0,0
st_step 8663_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-03-04 20:01:51+01:00,EMPLOYEE,8653,823.0944792047364,65456,1339.6124177600943,823.0944792047364,56.0,5.0,1279.6375503369636,750,False,-366.5514080725093,0,0
st_step 74357_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-03-16 11:03:12+01:00,SUPERVISOR,74349,340.12955845539983,65455,194.4956527376845,340.12955845539983,31.0,1.0,340.12955845539983,355,True,4.790557161343656,1,0
fd_declaration 37261_18,SYSTEM,Payment Handled,2018-06-25 17:31:28+02:00,UNDEFINED,37259,686.3479359018347,65456,426.5821337760143,686.3479359018347,22.0,1.0,686.3479359018347,538,True,10.205917262480853,1,0
fd_declaration 10694_17,SYSTEM,Request Payment,2018-10-04 08:41:34+02:00,UNDEFINED,10692,39.97899935286475,65461,56.82772106595762,39.97899935286475,27.0,0.0,39.97899935286475,30,False,-26.65266623524316,0,0
st_step 15241_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-05-28 13:24:28+02:00,EMPLOYEE,15230,2033.9990559371104,65456,1710.0881607354358,2033.9990559371104,117.0,12.0,2033.9990559371104,"1,565",True,279.43118020861266,1,1
st_step 40418_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-06-11 12:41:26+02:00,SUPERVISOR,40410,223.1701818558936,65460,184.17949968511883,223.1701818558936,15.0,1.0,223.1701818558936,203,False,-7.695523512272189,0,0
st_step 68538_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-05-18 09:29:14+02:00,ADMINISTRATION,68531,259.74939920117043,65460,75.57077253473784,259.74939920117043,28.0,1.0,259.74939920117043,216,True,79.36787197813541,1,0
st_step 2178_0,STAFF MEMBER,Declaration FINAL_APPROVED by DIRECTOR,2018-06-12 14:03:34+02:00,DIRECTOR,2167,1521.2608839938262,65458,1506.6283675794718,1521.2608839938262,100.0,8.0,1521.2608839938262,"2,268",False,-222.68898301849663,0,1
st_step 68336_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-11-13 17:27:13+01:00,ADMINISTRATION,68327,1706.939662149916,65456,1223.4053647915882,1706.939662149916,85.0,3.0,1706.939662149916,"1,338",False,-232.1846177214384,0,1
st_step 80228_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2017-05-29 10:37:21+02:00,SUPERVISOR,80224,233.57042882409823,65455,1925.68315256811,233.57042882409823,138.0,6.0,233.57042882409823,315,False,-1842.611160723442,0,1
st_step 81895_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-06-15 09:28:07+02:00,SUPERVISOR,81888,633.3510974227365,65458,532.5720741588341,633.3510974227365,34.0,2.0,633.3510974227365,773,True,100.77902326390245,1,0
fd_declaration 78851_18,SYSTEM,Payment Handled,2018-04-23 17:31:11+02:00,UNDEFINED,78849,1699.3320426560226,65458,2275.891128557173,1699.3320426560226,145.0,32.0,1699.3320426560226,"1,344",False,-576.5590859011504,0,1
rv_travel permit 57824_7,STAFF MEMBER,End trip,2018-10-26 00:00:00+02:00,EMPLOYEE,57824,317.4826786986747,65458,424.7336126681824,317.4826786986747,27.0,1.0,317.4826786986747,263,False,-177.45229569849874,0,0
