,id,resource,concept,timestamp,role,permitId,requestedAmount,permitTaskNumber,permitBudgetNumber,permitProjectNumber,permitOrganizationalEntity,permitRequestedBudget,permitActivityNumber,adjustedAmount,declarationNumber,processTime,tripTime,TotalDeclared,RequestedAmount,Overspent,travelPermitNumber,Overspent_Amount,Overspent_bool,boolProcessDelay
32651,st_step 31355_0,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-03-09 14:55:31+01:00,ADMINISTRATION,31346,1187.8428010578684,UNKNOWN,1136,UNKNOWN,65466,2970.533034245885,UNKNOWN,1187.8428010578684,31349,129.0,7.0,2408.7386191886517,"1,725",True,31347,942.0109865780662,1,1
42728,st_step 46683_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-08-07 14:44:17+02:00,EMPLOYEE,46676,1565.8699261668291,427,1114,2889,65460,3203.9774345082847,UNKNOWN,1565.8699261668291,46679,132.0,15.0,1565.8699261668291,"2,594",False,46677,-76.05998870355461,0,1
33258,st_step 32364_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-03-02 15:49:51+01:00,SUPERVISOR,32358,1469.19734562981,427,1327,12512,65466,1433.8387591438768,UNKNOWN,1469.19734562981,32361,55.0,21.0,1469.19734562981,"1,391",True,32359,201.73737815621394,1,0
39588,st_step 41779_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-05-30 13:44:09+02:00,ADMINISTRATION,41768,158.27385967159262,UNKNOWN,7753,UNKNOWN,65464,0.0,UNKNOWN,158.27385967159262,41771,53.0,2.0,527.0519527064034,300,True,41769,527.0519527064034,1,0
55203,st_step 66303_0,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-07-05 17:04:13+02:00,ADMINISTRATION,66298,2936.6618890576524,427,16914,66300,65468,2028.110465584879,UNKNOWN,2936.6618890576524,66302,95.0,9.0,2936.6618890576524,"2,033",False,66299,-96.78128212831416,0,1
58646,st_step 71667_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-10-03 11:40:10+02:00,SUPERVISOR,71658,1183.9444468192096,427,871,14100,65464,662.4303879060776,UNKNOWN,1183.9444468192096,71661,29.0,3.0,1183.9444468192096,798,True,71659,41.54191041470904,1,0
25829,fd_declaration 20224_17,SYSTEM,Request Payment,2018-09-20 09:35:35+02:00,UNDEFINED,20221,812.9751965378516,427,761,20223,65459,1110.3092847231767,UNKNOWN,812.9751965378516,20225,59.0,3.0,812.9751965378516,"1,598",False,20222,-687.5338305103139,0,0
54106,st_step 6445_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-03-01 10:35:11+01:00,EMPLOYEE,6435,475.3163447272354,427,475,3431,65458,961.0176873660118,UNKNOWN,475.3163447272354,6438,31.0,1.0,475.3163447272354,777,False,6436,-105.82976529962906,0,0
25162,fd_declaration 19395_18,SYSTEM,Payment Handled,2018-10-11 17:31:07+02:00,UNDEFINED,19393,1384.8514509123765,UNKNOWN,475,UNKNOWN,65458,1072.4128601379803,UNKNOWN,1384.8514509123765,19396,57.0,5.0,1384.8514509123765,"1,044",False,19394,-339.58043240763254,0,0
33753,st_step 33170_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-02-01 16:13:42+01:00,SUPERVISOR,33158,93.27672093248101,UNKNOWN,922,UNKNOWN,65458,2215.125035015295,5818,93.27672093248101,33161,342.0,342.0,93.27672093248101,146,False,33159,-1823.368229734937,0,1
62190,fd_declaration 77051_17,SYSTEM,Request Payment,2017-06-26 16:39:05+02:00,UNDEFINED,77049,102.21238306071464,UNKNOWN,529,UNKNOWN,65455,50.51137797391525,UNKNOWN,102.21238306071464,77052,94.0,0.0,102.21238306071464,89,True,77050,55.988138977241675,1,1
21716,st_step 13651_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-11-08 11:26:02+01:00,EMPLOYEE,13644,96.35746496321183,UNKNOWN,864,UNKNOWN,65454,51.32337843793316,UNKNOWN,96.35746496321183,13647,9.0,0.0,96.35746496321183,68,True,13645,4.2510646307299425,1,0
64311,fd_declaration 79788_18,SYSTEM,Payment Handled,2017-10-02 17:30:51+02:00,UNDEFINED,79786,169.85789165589802,UNKNOWN,698,UNKNOWN,65458,522.0420646172497,UNKNOWN,169.85789165589802,79789,26.0,4.0,169.85789165589802,227,False,79787,-279.1056986240086,0,0
67584,rv_travel permit 84412_7,STAFF MEMBER,End trip,2017-12-16 00:00:00+01:00,EMPLOYEE,84412,123.84930324279226,427,2351,3442,65458,161.2818713786965,UNKNOWN,123.84930324279226,84415,27.0,6.0,123.84930324279226,190,False,84413,-6.518384381199596,0,0
21487,rv_travel permit 13308_6,STAFF MEMBER,Start trip,2018-10-19 00:00:00+02:00,EMPLOYEE,13308,525.9678435662962,427,1644,1983,65458,456.28690668397144,UNKNOWN,525.9678435662962,13311,52.0,3.0,525.9678435662962,493,False,13309,-220.84248198422574,0,0
62923,fd_declaration 77943_17,SYSTEM,Request Payment,2017-08-09 11:25:02+02:00,UNDEFINED,77941,1585.3545321296476,427,2351,3442,65458,2050.5104557356026,UNKNOWN,1585.3545321296476,77944,107.0,4.0,1585.3545321296476,"1,685",True,77942,216.75664934461793,1,1
62907,st_step 77929_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2017-04-24 10:54:33+02:00,EMPLOYEE,77924,398.4506209825007,427,974,12236,65458,735.1487472001859,UNKNOWN,398.4506209825007,77927,73.0,4.0,398.4506209825007,542,False,77925,-336.69812621768517,0,1
61712,st_step 76334_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-02-13 07:58:38+01:00,SUPERVISOR,76327,461.28935038680555,UNKNOWN,2453,UNKNOWN,65458,573.5391567864367,UNKNOWN,461.28935038680555,76330,39.0,2.0,461.28935038680555,563,False,76328,-112.24980639963115,0,0
50921,st_step 5946_0,STAFF MEMBER,Declaration APPROVED by BUDGET OWNER,2018-07-11 11:35:14+02:00,BUDGET OWNER,5938,824.7138603804419,427,2351,3442,65458,1175.0295779888363,UNKNOWN,824.7138603804419,5941,146.0,7.0,824.7138603804419,847,False,5939,-538.4495452070653,0,1
22375,fd_declaration 14824_17,SYSTEM,Request Payment,2019-01-08 15:33:40+01:00,UNDEFINED,14821,1277.996024132319,427,1865,14823,65457,2136.568595681781,UNKNOWN,1277.996024132319,14825,289.0,5.0,1277.996024132319,"1,349",False,14822,-143.05218654112696,0,1
39174,st_step 41182_0,STAFF MEMBER,Permit REJECTED by EMPLOYEE,2018-03-28 15:06:36+02:00,EMPLOYEE,41172,714.6670986416144,UNKNOWN,922,UNKNOWN,65458,830.0934178802327,2169,714.6670986416144,41175,62.0,1.0,714.6670986416144,721,False,41173,-127.86692888317373,0,1
36619,fd_declaration 37302_17,SYSTEM,Request Payment,2018-08-07 09:13:34+02:00,UNDEFINED,37299,1806.2539659777667,427,1114,37301,65460,2838.1843887814844,UNKNOWN,1806.2539659777667,37303,66.0,4.0,1806.2539659777667,"1,425",False,37300,-728.8393196050638,0,1
49163,st_step 56597_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-10-24 13:44:04+02:00,EMPLOYEE,56588,1569.1955757367107,427,2976,2977,65456,609.606619718187,UNKNOWN,1569.1955757367107,56591,51.0,5.0,1569.1955757367107,"1,231",True,56589,539.2118022230939,1,0
44086,rv_travel permit 48865_6,STAFF MEMBER,Start trip,2018-06-11 00:00:00+02:00,EMPLOYEE,48865,313.7817724528146,427,864,48867,65454,1285.1467306016323,UNKNOWN,313.7817724528146,48869,152.0,3.0,313.7817724528146,231,False,48866,-1112.4990114236152,0,1
61747,st_step 76361_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2017-02-22 13:39:52+01:00,EMPLOYEE,76356,35.05491615789348,UNKNOWN,922,UNKNOWN,65458,52.32077038491564,UNKNOWN,35.05491615789348,76359,71.0,2.0,35.05491615789348,67,False,76357,-17.26585422702216,0,1
61117,fd_declaration 75421_18,SYSTEM,Payment Handled,2017-05-22 17:31:07+02:00,UNDEFINED,75419,109.77224294384753,427,698,71000,65458,223.86736398227,UNKNOWN,109.77224294384753,75422,49.0,4.0,109.77224294384753,195,False,75420,0.0,0,0
38997,rv_travel permit 40916_6,STAFF MEMBER,Start trip,2018-08-26 00:00:00+02:00,EMPLOYEE,40916,320.04268524002504,UNKNOWN,1812,UNKNOWN,65460,625.2353154436205,UNKNOWN,320.04268524002504,40919,92.0,7.0,320.04268524002504,536,True,40917,20.30121510850904,1,1
21392,rv_travel permit 13145_7,STAFF MEMBER,End trip,2018-11-15 00:00:00+01:00,EMPLOYEE,13145,117.79472843331376,UNKNOWN,5757,UNKNOWN,65475,3090.9004060533084,UNKNOWN,117.79472843331376,13148,66.0,10.0,349.126544513195,83,False,13146,-3056.9860848838293,0,1
54167,st_step 64459_0,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-06-25 09:39:53+02:00,ADMINISTRATION,64454,386.5027163948461,427,1969,33048,65456,416.14786953979393,UNKNOWN,386.5027163948461,64457,28.0,5.0,386.5027163948461,274,False,64455,-248.26451856019315,0,0
34973,st_step 34877_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-09-19 15:09:37+02:00,SUPERVISOR,34873,570.2337262484966,427,5223,13179,65457,461.15042515506633,UNKNOWN,570.2337262484966,34876,48.0,3.0,570.2337262484966,474,False,34874,-512.4885387802944,0,0
60976,rv_travel permit 75133_7,STAFF MEMBER,End trip,2017-03-17 00:00:00+01:00,EMPLOYEE,75133,289.1709217631373,427,899,8761,65455,1080.589990198982,UNKNOWN,289.1709217631373,75136,39.0,3.0,289.1709217631373,354,False,75134,-307.1419959970046,0,0
43945,fd_declaration 48644_18,SYSTEM,Payment Handled,2018-12-10 17:31:27+01:00,UNDEFINED,48641,109.87180114441828,427,3042,48643,65454,204.37058563375356,UNKNOWN,109.87180114441828,48645,19.0,0.0,109.87180114441828,76,False,48642,-154.6879305585889,0,0
46522,fd_declaration 52534_18,SYSTEM,Payment Handled,2018-10-29 17:31:15+01:00,UNDEFINED,52532,251.30760934393908,427,440,14274,65455,314.9067561375251,UNKNOWN,251.30760934393908,52535,26.0,2.0,251.30760934393908,233,False,52533,-72.26441985426573,0,0
55921,st_step 67535_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-08-31 11:57:29+02:00,SUPERVISOR,67529,0.0,UNKNOWN,1910,UNKNOWN,65459,287.41396328427595,UNKNOWN,0.0,67532,40.0,2.0,0.0,0,False,67530,-403.91926529152533,0,0
36443,st_step 37093_0,STAFF MEMBER,Declaration APPROVED by SUPERVISOR,2018-06-12 12:16:24+02:00,SUPERVISOR,37080,3059.457577016941,427,475,3431,65458,3214.1342422909793,UNKNOWN,3059.457577016941,37083,69.0,8.0,3059.457577016941,"2,437",False,37081,-669.1386493845012,0,1
29143,fd_declaration 25627_17,SYSTEM,Request Payment,2018-06-08 10:20:13+02:00,UNDEFINED,25625,344.05572053502544,427,2976,8537,65456,398.0364428688776,UNKNOWN,344.05572053502544,25628,34.0,3.0,344.05572053502544,531,True,25626,55.72277206405312,1,0
58612,rv_travel permit 71512_7,STAFF MEMBER,End trip,2018-06-30 00:00:00+02:00,EMPLOYEE,71512,651.6175512646549,UNKNOWN,2351,UNKNOWN,65458,694.6450227726573,UNKNOWN,651.6175512646549,71515,26.0,6.0,651.6175512646549,635,True,71513,138.5328652294936,1,0
27795,rv_travel permit 23480_7,STAFF MEMBER,End trip,2018-05-26 00:00:00+02:00,EMPLOYEE,23480,218.3053159120262,427,1956,6519,65457,150.0272203192522,UNKNOWN,218.3053159120262,23483,35.0,2.0,218.3053159120262,156,True,23481,29.38725406508044,1,0
33426,rv_travel permit 32669_27,SYSTEM,Send Reminder,2018-07-01 06:00:46+02:00,UNDEFINED,32669,1080.0372183462268,UNKNOWN,12141,UNKNOWN,65455,772.4647162860754,UNKNOWN,1080.0372183462268,32672,137.0,4.0,1080.0372183462268,"1,282",True,32670,3.3698509152768565,1,1
23631,rv_travel permit 17018_6,STAFF MEMBER,Start trip,2018-09-22 00:00:00+02:00,EMPLOYEE,17018,1416.4562873749178,UNKNOWN,1865,UNKNOWN,65457,1655.6228621858709,UNKNOWN,1416.4562873749178,17021,59.0,3.0,1416.4562873749178,"1,541",True,17019,245.42104395139722,1,0
39533,st_step 41726_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-04-24 11:25:42+02:00,ADMINISTRATION,41717,148.63836800315192,427,962,4339,65459,285.3196229285897,UNKNOWN,148.63836800315192,41720,35.0,1.0,148.63836800315192,144,False,41718,-57.80380977900353,0,0
23506,st_step 16872_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-11-15 09:50:50+01:00,SUPERVISOR,16863,1671.9779888420273,427,1313,12125,65456,853.7736840698607,UNKNOWN,1671.9779888420273,16866,95.0,4.0,1671.9779888420273,"1,640",True,16864,244.67970568419923,1,1
32062,rv_travel permit 30213_6,STAFF MEMBER,Start trip,2018-07-17 00:00:00+02:00,EMPLOYEE,30213,620.3957190443278,UNKNOWN,475,UNKNOWN,65458,342.1547758889335,UNKNOWN,620.3957190443278,30216,56.0,2.0,620.3957190443278,542,False,30214,-95.005248488338,0,0
63856,fd_declaration 79306_18,SYSTEM,Payment Handled,2018-01-04 17:31:14+01:00,UNDEFINED,79304,832.8175612544924,427,4932,4933,65459,347.5460552011659,UNKNOWN,832.8175612544924,79307,50.0,2.0,832.8175612544924,681,True,79305,392.36847044355994,1,0
37320,st_step 38420_0,STAFF MEMBER,Permit APPROVED by BUDGET OWNER,2018-05-24 11:10:23+02:00,BUDGET OWNER,38413,152.2919052124,427,522,1253,65456,194.76709220183477,UNKNOWN,152.2919052124,38416,19.0,0.0,152.2919052124,176,False,38414,0.0,0,0
42616,rv_travel permit 46540_27,SYSTEM,Send Reminder,2018-06-01 06:00:33+02:00,UNDEFINED,46540,137.13857837163962,UNKNOWN,12171,UNKNOWN,65470,708.7159821290654,UNKNOWN,137.13857837163962,46543,74.0,2.0,137.13857837163962,112,False,46541,-472.4653754157673,0,1
36316,st_step 36925_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-09-10 12:56:46+02:00,EMPLOYEE,36913,1306.4516211994867,UNKNOWN,994,UNKNOWN,65460,1901.945051826361,UNKNOWN,1306.4516211994867,36916,131.0,5.0,1306.4516211994867,"1,101",False,36914,-1066.7574999621604,0,1
27015,st_step 22050_0,STAFF MEMBER,Declaration APPROVED by BUDGET OWNER,2018-02-08 08:29:52+01:00,BUDGET OWNER,22042,193.01916377665844,427,1956,5126,65455,592.5372011413124,UNKNOWN,193.01916377665844,22045,117.0,3.0,193.01916377665844,129,False,22043,-779.5580180437137,0,1
27697,rv_travel permit 23298_7,STAFF MEMBER,End trip,2018-03-23 00:00:00+01:00,EMPLOYEE,23298,2076.7966612582613,UNKNOWN,962,UNKNOWN,65459,2445.60393782175,UNKNOWN,2076.7966612582613,23301,49.0,5.0,2076.7966612582613,"1,388",False,23299,-472.103862649421,0,0
43210,fd_declaration 47566_18,SYSTEM,Payment Handled,2019-01-07 17:31:13+01:00,UNDEFINED,47564,3032.6355916198636,427,962,4339,65459,4850.433589786025,UNKNOWN,3032.6355916198636,47567,66.0,7.0,3032.6355916198636,"2,938",False,47565,-476.881430676779,0,1
44601,st_step 49619_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-12-05 11:56:54+01:00,SUPERVISOR,49615,242.3515591749152,UNKNOWN,1910,UNKNOWN,65459,517.3451339116966,UNKNOWN,242.3515591749152,49618,9.0,3.0,242.3515591749152,300,False,49616,-484.70311834983033,0,0
47429,fd_declaration 53973_18,SYSTEM,Payment Handled,2018-09-06 17:31:09+02:00,UNDEFINED,53971,521.2714753644233,UNKNOWN,592,UNKNOWN,65454,591.8440642125083,UNKNOWN,521.2714753644233,53974,129.0,3.0,521.2714753644233,864,True,53972,3.016617334284888,1,1
22586,rv_travel permit 15116_7,STAFF MEMBER,End trip,2018-04-21 00:00:00+02:00,EMPLOYEE,15116,695.2992071089096,427,1969,8586,65456,898.264568768351,UNKNOWN,695.2992071089096,15119,63.0,2.0,695.2992071089096,627,False,15117,-76.28989505498566,0,1
42474,st_step 46331_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-05-25 15:47:54+02:00,SUPERVISOR,46322,348.2776190152328,427,2351,23908,65458,402.6714271286678,UNKNOWN,348.2776190152328,46325,30.0,2.0,348.2776190152328,571,False,46323,-26.837504792767504,0,0
59110,fd_declaration 72372_17,SYSTEM,Request Payment,2017-03-31 14:21:36+02:00,UNDEFINED,72370,254.79731429723444,427,440,441,65455,448.0100584802894,UNKNOWN,254.79731429723444,72373,10.0,2.0,254.79731429723444,203,False,72371,-95.02718093261814,0,0
46027,rv_travel permit 51790_7,STAFF MEMBER,End trip,2018-10-28 00:00:00+02:00,EMPLOYEE,51790,281.0732725440522,427,3832,18238,65456,556.9505396329408,UNKNOWN,281.0732725440522,51793,42.0,4.0,281.0732725440522,449,False,51791,-19.405949774756436,0,0
27965,rv_travel permit 23665_7,STAFF MEMBER,End trip,2018-02-11 00:00:00+01:00,EMPLOYEE,23665,727.5753874662227,427,2453,23667,65458,409.6708262760262,UNKNOWN,727.5753874662227,23669,11.0,3.0,727.5753874662227,888,True,23666,317.90456119019643,1,0
30100,rv_travel permit 27299_7,STAFF MEMBER,End trip,2018-10-18 00:00:00+02:00,EMPLOYEE,27299,135.60506618659292,427,2976,2977,65456,134.54800719182865,UNKNOWN,135.60506618659292,27302,38.0,1.0,135.60506618659292,222,False,27300,-4.886669051769104,0,0
22388,st_step 14829_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2019-01-08 10:47:56+01:00,SUPERVISOR,14821,1277.996024132319,427,1865,14823,65457,2136.568595681781,UNKNOWN,1277.996024132319,14825,289.0,5.0,1277.996024132319,"1,349",False,14822,-143.05218654112696,0,1
39458,st_step 41631_0,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-03-27 15:16:13+02:00,ADMINISTRATION,41626,661.8142212713116,UNKNOWN,1021,UNKNOWN,65454,1087.8253578589402,UNKNOWN,661.8142212713116,41629,163.0,7.0,661.8142212713116,"1,256",False,41627,-241.33034501772352,0,1
47646,fd_declaration 54284_18,SYSTEM,Payment Handled,2018-10-29 17:31:15+01:00,UNDEFINED,54282,2083.9232122843828,427,659,1382,65456,1804.5128029130772,UNKNOWN,2083.9232122843828,54285,161.0,4.0,2083.9232122843828,"1,511",True,54283,291.00449886962565,1,1
52747,st_step 6204_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-01-12 15:34:23+01:00,EMPLOYEE,6197,70.98977194674544,UNKNOWN,6198,UNKNOWN,65455,139.1956312681283,UNKNOWN,70.98977194674544,6200,45.0,0.0,70.98977194674544,51,False,UNKNOWN,-25.58691689062975,0,0
36860,st_step 37669_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-05-30 13:43:58+02:00,EMPLOYEE,37661,617.0820065751254,UNKNOWN,3960,UNKNOWN,65464,834.9164957530675,UNKNOWN,617.0820065751254,37664,45.0,4.0,1568.4167667117772,480,True,37662,617.0820065751254,1,0
46729,st_step 52786_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-10-05 09:04:48+02:00,SUPERVISOR,52779,181.83703573104086,UNKNOWN,4653,UNKNOWN,65464,932.9079748512081,UNKNOWN,181.83703573104086,52782,128.0,2.0,181.83703573104086,347,False,52780,-184.9811919684652,0,1
21930,fd_declaration 14182_18,SYSTEM,Payment Handled,2018-03-26 17:31:13+02:00,UNDEFINED,14180,84.37200661413354,427,3559,7444,65459,839.366207306173,UNKNOWN,84.37200661413354,14183,68.0,3.0,84.37200661413354,67,False,14181,-584.5022882110179,0,1
34606,st_step 34386_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-10-03 09:01:31+02:00,SUPERVISOR,34381,2009.7066491083147,427,1969,34383,65456,1634.5924849655937,UNKNOWN,2009.7066491083147,34385,79.0,9.0,2009.7066491083147,"1,574",False,34382,-45.96533632013961,0,1
26825,st_step 21725_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-05-19 19:14:51+02:00,EMPLOYEE,21720,434.6405652541333,427,529,530,65455,405.0073741548005,UNKNOWN,434.6405652541333,21723,28.0,11.0,434.6405652541333,691,False,21721,-5.661020386812197,0,0
68713,st_step 8592_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-03-28 14:16:40+02:00,ADMINISTRATION,8584,2511.951188155793,427,1969,8586,65456,2370.4203898053706,UNKNOWN,2511.951188155793,8588,51.0,21.0,2511.951188155793,"2,344",True,8585,475.81327966773574,1,0
64073,st_step 79543_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-06-26 13:50:22+02:00,EMPLOYEE,79536,631.4986562879601,427,3136,3844,65455,329.9096720197545,UNKNOWN,631.4986562879601,79539,27.0,14.0,631.4986562879601,538,True,79537,440.9889205687365,1,0
51989,st_step 60841_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-09-20 08:59:54+02:00,SUPERVISOR,60834,1511.941766391647,UNKNOWN,14855,UNKNOWN,65454,1604.303862764023,UNKNOWN,1511.941766391647,60837,58.0,4.0,1511.941766391647,"1,684",True,60835,524.331348914918,1,0
26596,st_step 21383_0,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-05-17 23:51:30+02:00,ADMINISTRATION,21377,746.0162349854453,427,522,5609,65456,437.10890334431025,UNKNOWN,746.0162349854453,21380,48.0,1.0,746.0162349854453,658,True,21378,65.75826995312434,1,0
53288,rv_travel permit 63037_6,STAFF MEMBER,Start trip,2018-07-20 00:00:00+02:00,EMPLOYEE,63037,847.7013944229013,427,6198,22689,65455,765.5759719747057,UNKNOWN,847.7013944229013,63040,20.0,0.0,847.7013944229013,609,True,63038,316.5296058173378,1,0
66604,st_step 82986_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2017-07-25 05:15:04+02:00,SUPERVISOR,82980,23.266974478722492,427,2351,3329,65458,2024.8282235987558,UNKNOWN,23.266974478722492,82983,177.0,113.0,23.266974478722492,18,False,82981,-1980.2780500779368,0,1
29335,st_step 26022_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-12-10 10:42:13+01:00,ADMINISTRATION,26013,509.7017509386171,UNKNOWN,624,UNKNOWN,65454,548.0069163434641,UNKNOWN,509.7017509386171,26016,126.0,3.0,509.7017509386171,513,False,26014,-235.4762475096535,0,1
51249,st_step 59828_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-10-30 15:04:43+01:00,SUPERVISOR,59820,116.11524116684748,UNKNOWN,592,UNKNOWN,65454,240.928622507821,UNKNOWN,116.11524116684748,59823,53.0,3.0,116.11524116684748,202,True,59821,8.62241889852828,1,0
44607,rv_travel permit 49615_7,STAFF MEMBER,End trip,2018-12-07 00:00:00+01:00,EMPLOYEE,49615,242.3515591749152,UNKNOWN,1910,UNKNOWN,65459,517.3451339116966,UNKNOWN,242.3515591749152,49618,9.0,3.0,242.3515591749152,300,False,49616,-484.70311834983033,0,0
53930,st_step 64045_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-03-01 08:55:56+01:00,SUPERVISOR,64034,702.823322357551,427,1313,17142,65456,905.2819916662268,UNKNOWN,702.823322357551,64037,46.0,6.0,702.823322357551,817,False,64035,-157.4255422171749,0,0
25726,st_step 20055_0,STAFF MEMBER,Permit APPROVED by BUDGET OWNER,2018-07-31 12:16:51+02:00,BUDGET OWNER,20051,267.196310185889,427,1021,18594,65466,660.1188643249106,UNKNOWN,267.196310185889,20054,310.0,216.0,267.196310185889,421,False,20052,-177.07308917307137,0,1
27289,st_step 22535_0,STAFF MEMBER,Declaration FINAL_APPROVED by DIRECTOR,2018-03-20 09:06:41+01:00,DIRECTOR,22519,1810.4761685770911,UNKNOWN,980,UNKNOWN,65456,1978.266017533514,UNKNOWN,1810.4761685770911,22522,48.0,3.0,1810.4761685770911,"2,538",False,22520,-79.89492942499373,0,0
27503,st_step 22982_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-09-06 08:48:24+02:00,EMPLOYEE,22969,1126.96290333785,UNKNOWN,7753,UNKNOWN,65464,900.3930612613198,UNKNOWN,1126.96290333785,22972,167.0,4.0,1126.96290333785,"1,066",False,22970,-173.3789082058231,0,1
21170,fd_declaration 12804_18,SYSTEM,Payment Handled,2018-09-27 17:31:24+02:00,UNDEFINED,12801,276.4687190635176,427,4164,12803,65457,317.0118817446744,UNKNOWN,276.4687190635176,12805,44.0,1.0,276.4687190635176,199,False,12802,-29.175090956451584,0,0
48916,rv_travel permit 56276_6,STAFF MEMBER,Start trip,2018-07-12 00:00:00+02:00,EMPLOYEE,56276,108.72472055454487,427,1622,1623,65457,155.09314752634324,UNKNOWN,108.72472055454487,56279,49.0,2.0,108.72472055454487,96,False,56277,-49.83216358749972,0,0
