,ApplicationType,LoanGoal,RequestedAmount,Case ID,label,Activity,org:resource,Action,EventOrigin,lifecycle:transition,Accepted,Selected,FirstWithdrawalAmount,MonthlyCost,NumberOfTerms,OfferedAmount,CreditScore,timesincelastevent,timesincecasestart,timesincemidnight,event_nr,month,weekday,hour,open_cases,time:timestamp
929276,New credit,Existing loan takeover,55000.0,Application_751588709,regular,W_Call incomplete files,User_2,Obtained,Workflow,resume,False,True,0.0,550.0,126.0,55000.0,0.0,148.19266666666667,11744.8491,725,26,10,1,12,2274,2016-10-18 12:05:59.630
861433,New credit,Existing loan takeover,10000.0,Application_1973796032,regular,W_Call after offers,User_2,Obtained,Workflow,resume,True,True,1000.0,150.0,80.0,10000.0,0.0,7097.566833333333,7104.214883333333,436,14,9,0,7,2411,2016-09-26 07:16:55.038
52784,New credit,Car,6500.0,Application_1386033537,regular,W_Call incomplete files,User_41,Released,Workflow,suspend,False,True,5000.0,300.0,23.0,6500.0,0.0,4.144133333333333,21716.904866666668,1151,33,2,2,19,1553,2016-02-03 19:11:11.738
794863,New credit,Car,25000.0,Application_891766920,regular,W_Validate application,User_120,Deleted,Workflow,complete,False,True,9000.0,275.08,36.0,9000.0,0.0,5.064633333333333,9658.7184,863,22,9,4,14,2295,2016-09-09 14:23:59.788
1062002,Limit raise,Home improvement,30000.0,Application_284722986,deviant,W_Call after offers,User_28,Created,Workflow,schedule,True,True,0.0,300.0,126.0,30000.0,0.0,0.00015,596.2393,1053,17,11,2,17,2176,2016-11-16 17:33:19.144
987891,New credit,Existing loan takeover,23500.0,Application_695960596,deviant,W_Call after offers,User_118,Deleted,Workflow,ate_abort,True,True,525.0,300.45,92.0,23500.0,1011.0,4416.813716666667,11651.422566666666,598,18,11,3,9,2025,2016-11-03 09:58:31.275
829096,New credit,Home improvement,27500.0,Application_543297758,regular,W_Call after offers,User_42,Obtained,Workflow,start,False,False,5000.0,250.0,91.0,19000.0,0.0,0.0005833333333333,19873.20113333333,807,17,9,0,13,2377,2016-09-26 13:27:48.378
638092,New credit,Existing loan takeover,51000.0,Application_199964833,deviant,W_Call after offers,User_58,Obtained,Workflow,resume,True,True,466.0,624.53,96.0,51000.0,926.0,5626.2139,6075.070966666667,976,18,7,0,16,2094,2016-07-25 16:16:31.067
1028907,New credit,Car,10000.0,Application_1747296180,deviant,O_Accepted,User_129,statechange,Offer,complete,True,True,10000.0,149.19,79.0,10000.0,968.0,9481.808683333333,22724.46885,389,34,11,1,6,2207,2016-11-22 06:29:25.057
204390,New credit,Motorcycle,8000.0,Application_1947571468,deviant,W_Validate application,User_117,Obtained,Workflow,start,False,True,8000.0,155.83,60.0,8000.0,705.0,5e-05,32159.258766666662,953,45,3,3,15,1581,2016-03-31 15:53:56.123
1137920,New credit,Remaining debt home,5400.0,Application_109019861,deviant,W_Validate application,User_93,Deleted,Workflow,complete,True,True,683.04,46.49,180.0,5400.0,890.0,5e-05,19868.472166666663,886,43,12,3,14,1578,2016-12-22 14:46:32.968
551231,New credit,Unknown,0.0,Application_560527943,deviant,W_Validate application,User_112,Released,Workflow,suspend,True,True,3195.0,392.72,27.0,10000.0,882.0,1.2382333333333333,8405.083766666667,479,21,7,1,7,2324,2016-07-05 07:59:02.575
40759,Limit raise,Home improvement,10000.0,Application_625208621,deviant,W_Validate application,User_114,Released,Workflow,suspend,True,True,5000.0,200.0,57.0,10000.0,0.0,2.501916666666667,6952.12225,570,23,1,2,9,1089,2016-01-20 09:30:13.713
922265,New credit,Car,5000.0,Application_1610815787,deviant,W_Validate application,User_93,Obtained,Workflow,resume,True,True,5000.0,50.0,138.0,5000.0,892.0,0.8485333333333334,18914.9633,865,74,10,3,14,2339,2016-10-20 14:25:25.191
1087078,New credit,Home improvement,5000.0,Application_416216061,deviant,W_Validate application,User_134,Created,Workflow,schedule,True,True,0.0,50.0,138.0,5000.0,931.0,8.333333333333333e-05,17470.363716666667,616,38,12,1,10,1801,2016-12-06 10:16:55.849
439332,New credit,Car,7000.0,Application_116762281,deviant,W_Validate application,User_19,Obtained,Workflow,start,True,True,7000.0,186.2,42.0,7000.0,909.0,5e-05,10120.208816666667,1047,32,6,1,17,1563,2016-06-07 17:27:59.965
103229,New credit,Home improvement,10000.0,Application_2005951345,deviant,W_Validate application,User_115,Deleted,Workflow,ate_abort,True,True,2000.0,100.0,134.0,10000.0,880.0,3.3333333333333335e-05,8387.00455,891,36,2,2,14,1713,2016-02-10 14:51:24.760
614088,New credit,Home improvement,20000.0,Application_1990023052,deviant,W_Call incomplete files,User_100,Released,Workflow,suspend,True,True,20000.0,205.49,120.0,20000.0,841.0,3.903683333333333,15611.887766666669,495,41,7,0,8,2095,2016-07-25 08:15:53.090
78642,New credit,Car,5000.0,Application_1758039972,regular,W_Call after offers,User_38,Created,Workflow,schedule,True,False,5000.0,56.3,120.0,5000.0,0.0,0.0001333333333333,2178.4208,1199,22,1,4,19,1333,2016-01-29 19:59:46.324
860767,Limit raise,Home improvement,0.0,Application_216123233,deviant,O_Sent (mail and online),User_132,statechange,Offer,complete,False,True,6000.0,300.0,126.0,30000.0,0.0,0.3725833333333333,1537.9830833333333,453,12,9,3,7,2386,2016-09-22 07:33:14.861
647279,New credit,Car,10000.0,Application_1376997987,regular,W_Validate application,User_113,Created,Workflow,schedule,False,True,2952.0,106.46,120.0,10000.0,0.0,0.0001,13358.60315,853,33,8,2,14,2237,2016-08-03 14:13:09.478
617112,New credit,Car,20000.0,Application_1434185309,regular,W_Validate application,User_127,Obtained,Workflow,start,False,True,19000.0,195.21,120.0,19000.0,805.0,0.0001,17475.119033333332,705,24,7,2,11,2088,2016-07-27 11:45:21.860
1187663,New credit,other,35000.0,Application_355045913,regular,W_Call incomplete files,User_67,Released,Workflow,suspend,False,False,35000.0,480.36,84.0,35000.0,0.0,7.024016666666666,20192.39095,857,47,1,2,14,809,2017-01-11 14:17:34.533
1020662,New credit,Car,6000.0,Application_143630403,regular,O_Created,User_7,statechange,Offer,complete,False,True,6000.0,1018.5,6.0,6000.0,0.0,0.0103333333333333,930.48465,531,9,11,4,8,1998,2016-11-04 08:51:29.754
1046198,New credit,Unknown,0.0,Application_1426929415,deviant,W_Call incomplete files,User_29,Created,Workflow,schedule,True,True,21000.0,158.66,180.0,21000.0,889.0,0.0001,18494.893516666667,962,23,11,2,16,1868,2016-11-23 16:02:22.501
249301,New credit,Unknown,0.0,Application_1460743918,regular,W_Call after offers,User_14,Released,Workflow,suspend,True,False,0.0,100.0,58.0,5000.0,0.0,0.9913166666666666,2060.7683,1168,29,3,4,19,1564,2016-03-25 19:28:18.031
541723,New credit,Home improvement,25000.0,Application_1425666384,regular,W_Validate application,User_27,Created,Workflow,schedule,False,False,12700.0,135.2,120.0,12700.0,0.0,0.0004166666666666,20075.193616666667,767,28,7,0,12,2372,2016-07-11 12:47:46.316
62427,New credit,Remaining debt home,15000.0,Application_449945337,regular,A_Complete,User_24,statechange,Application,complete,True,False,15000.0,345.33,48.0,15000.0,0.0,3.3333333333333335e-05,1404.9676333333334,936,19,1,5,15,1127,2016-01-23 15:36:08.005
881091,New credit,Existing loan takeover,10000.0,Application_526635436,deviant,O_Created,User_48,statechange,Offer,complete,True,True,3995.0,150.8,78.0,10000.0,844.0,0.0096666666666666,8.284733333333334,919,7,9,0,15,2391,2016-09-26 15:19:48.802
209436,New credit,Unknown,0.0,Application_266238113,deviant,O_Accepted,User_30,statechange,Offer,complete,True,True,15000.0,400.0,107.0,35000.0,741.0,0.5460166666666667,11585.405316666667,897,48,3,4,14,1745,2016-03-18 14:57:53.778
8466,New credit,Home improvement,25000.0,Application_572814439,regular,W_Call incomplete files,User_68,Created,Workflow,schedule,False,True,25000.0,468.32,60.0,25000.0,0.0,0.0002833333333333,35368.64525,570,50,1,4,9,1312,2016-01-29 09:30:04.824
428280,New credit,Caravan / Camper,10000.0,Application_776408003,deviant,A_Validating,User_120,statechange,Application,complete,True,True,15000.0,154.11,120.0,15000.0,940.0,0.0012666666666666,11763.11395,856,51,6,5,14,1439,2016-06-04 14:16:54.471
458179,New credit,Existing loan takeover,29000.0,Application_1631297810,deviant,A_Incomplete,User_123,statechange,Application,complete,True,True,142.0,398.02,84.0,29000.0,792.0,3.3333333333333335e-05,24446.172966666665,540,39,6,3,9,1990,2016-06-23 09:00:55.938
427881,New credit,Existing loan takeover,7000.0,Application_1143217229,regular,W_Call incomplete files,User_83,Released,Workflow,suspend,True,False,0.0,140.0,58.0,7000.0,0.0,0.1233166666666666,14643.445,699,34,6,0,11,1491,2016-06-06 11:39:57.138
956433,New credit,Home improvement,5000.0,Application_1008663678,regular,W_Call incomplete files,User_2,Obtained,Workflow,resume,False,True,5000.0,97.4,60.0,5000.0,0.0,44.99225,21043.866433333333,550,42,11,1,9,1999,2016-11-01 09:10:15.126
1012248,Limit raise,Home improvement,8700.0,Application_1821764746,deviant,W_Call after offers,User_48,Released,Workflow,suspend,True,True,0.0,87.0,138.0,8700.0,874.0,1.9052666666666669,110.44723333333332,1178,17,11,1,19,2020,2016-11-01 19:38:29.740
551924,New credit,Home improvement,5000.0,Application_1422740695,deviant,O_Sent (mail and online),User_49,statechange,Offer,complete,True,True,5000.0,100.25,58.0,5000.0,966.0,0.1784333333333333,4223.945316666666,764,12,7,5,12,2168,2016-07-02 12:44:39.843
881727,New credit,Existing loan takeover,10000.0,Application_240331637,deviant,W_Call incomplete files,User_123,Deleted,Workflow,ate_abort,True,True,0.0,150.8,78.0,10000.0,925.0,0.0001166666666666,39663.400766666666,385,35,10,0,6,2101,2016-10-24 06:25:53.077
402657,New credit,Unknown,26500.0,Application_1507847905,regular,W_Validate application,User_113,Obtained,Workflow,start,True,True,488.09,783.82,36.0,26500.0,918.0,8.333333333333333e-05,33365.2749,717,62,6,4,11,1657,2016-06-10 11:57:26.092
59194,New credit,Existing loan takeover,30000.0,Application_158442522,deviant,W_Validate application,User_120,Released,Workflow,suspend,True,True,0.0,349.0,105.0,30000.0,910.0,9.287933333333331,22960.470383333333,841,43,2,5,14,1587,2016-02-06 14:01:04.383
884174,New credit,Home improvement,30000.0,Application_279346302,regular,O_Create Offer,User_67,Created,Offer,complete,True,False,14000.0,228.71,71.0,14000.0,0.0,7.383416666666666,1471.6016333333334,706,9,9,2,11,2387,2016-09-28 11:46:25.844
801555,New credit,"Other, see explanation",5000.0,Application_2021470473,regular,W_Call incomplete files,User_40,Obtained,Workflow,resume,False,True,5000.0,149.07,37.0,5000.0,0.0,104.33441666666668,14693.318783333334,947,38,9,3,15,2418,2016-09-15 15:47:45.460
753374,New credit,Car,8000.0,Application_2040360182,deviant,W_Call after offers,User_28,Created,Workflow,schedule,True,True,0.0,80.0,138.0,8000.0,924.0,0.0001166666666666,22.9202,866,11,8,1,14,2120,2016-08-23 14:26:41.650
928,New credit,Car,10000.0,Application_196483749,regular,O_Create Offer,User_17,Created,Offer,complete,True,False,0.0,120.0,58.0,6000.0,0.0,4.569616666666667,14.60195,566,17,1,5,9,27,2016-01-02 09:26:43.598
200457,New credit,Car,12900.0,Application_1009117608,deviant,O_Accepted,User_102,statechange,Offer,complete,True,True,12900.0,246.74,60.0,12900.0,1030.0,100.20041666666668,10951.00375,718,38,3,1,11,1694,2016-03-15 11:58:06.540
705605,New credit,Home improvement,5000.0,Application_1205007143,regular,O_Create Offer,User_36,Created,Offer,complete,True,True,5000.0,100.25,58.0,5000.0,0.0,11185.246116666667,20142.111166666666,805,23,8,1,13,2127,2016-08-23 13:25:26.025
341596,New credit,Unknown,0.0,Application_1261108934,regular,W_Call incomplete files,User_4,Obtained,Workflow,resume,True,True,11499.0,224.2,78.0,15000.0,959.0,0.0875833333333333,4087.734933333333,528,26,4,4,8,1471,2016-04-29 08:48:53.710
720849,New credit,Remaining debt home,30000.0,Application_1163167598,deviant,W_Call incomplete files,User_109,Created,Workflow,schedule,True,True,30000.0,305.47,120.0,30000.0,1022.0,0.0001166666666666,33089.18866666667,560,47,9,0,9,2268,2016-09-05 09:20:50.810
363129,New credit,Car,5000.0,Application_274202829,regular,O_Refused,User_20,statechange,Offer,complete,False,True,5000.0,97.4,60.0,5000.0,0.0,0.0004833333333333,14088.52025,452,35,5,4,7,1521,2016-05-13 07:32:52.976
31476,New credit,Car,6000.0,Application_1280841912,deviant,W_Validate application,User_5,Released,Workflow,suspend,True,True,6000.0,142.82,48.0,6000.0,1063.0,1.7315833333333333,8997.068783333334,963,46,1,0,16,1023,2016-01-18 16:03:04.466
818905,Limit raise,Car,25000.0,Application_1152069775,deviant,W_Call after offers,User_132,Obtained,Workflow,resume,False,True,5000.0,250.0,126.0,25000.0,0.0,5598.238433333333,6857.966466666667,444,17,9,2,7,2375,2016-09-14 07:24:33.220
426891,New credit,"Other, see explanation",10000.0,Application_57947552,regular,W_Call after offers,User_3,Created,Workflow,schedule,True,False,5204.58,232.82,48.0,10000.0,0.0,0.0001166666666666,75.71905,991,11,5,3,16,1277,2016-05-26 16:31:30.458
71841,New credit,Unknown,0.0,Application_1395988794,regular,W_Validate application,User_29,Obtained,Workflow,resume,True,True,0.0,300.0,78.0,20000.0,836.0,34.840466666666664,50375.91715,621,46,3,1,10,1706,2016-03-01 10:21:29.319
362718,New credit,"Other, see explanation",75000.0,Application_158863654,regular,W_Call after offers,User_38,Released,Workflow,suspend,True,True,0.0,750.0,126.0,75000.0,0.0,0.3262333333333333,5738.99785,669,15,5,5,11,1533,2016-05-07 11:09:04.470
1187349,New credit,Car,12000.0,Application_1964992476,deviant,A_Pending,User_31,statechange,Application,complete,True,True,12000.0,127.75,120.0,12000.0,868.0,0.0001333333333333,17274.60616666667,787,41,1,0,13,927,2017-01-09 13:07:26.699
1091846,New credit,Existing loan takeover,17700.0,Application_1120157210,regular,W_Call after offers,User_1,Deleted,Workflow,ate_abort,False,False,7305.0,328.48,60.0,17700.0,0.0,5474.449233333334,5481.307916666667,391,14,11,1,6,1843,2016-11-29 06:31:58.333
446386,New credit,Home improvement,16000.0,Application_690014758,regular,W_Call incomplete files,User_125,Deleted,Workflow,ate_abort,False,True,16000.0,164.39,120.0,16000.0,0.0,4199.851816666666,15650.75765,524,36,6,0,8,1785,2016-06-13 08:44:59.987
132829,New credit,Home improvement,8000.0,Application_227264650,deviant,A_Validating,User_118,statechange,Application,complete,True,True,1500.0,80.0,138.0,8000.0,928.0,0.0165166666666666,11247.169066666667,571,22,2,1,9,1796,2016-02-23 09:31:10.936
892662,New credit,Existing loan takeover,5000.0,Application_1791857589,regular,W_Call incomplete files,User_126,Deleted,Workflow,ate_abort,True,False,1875.0,152.82,36.0,5000.0,0.0,1312.48115,8536.449883333333,663,32,10,2,11,2249,2016-10-05 11:03:15.827
648994,New credit,Car,6000.0,Application_465910768,regular,W_Validate application,User_68,Deleted,Workflow,ate_abort,False,True,5300.0,116.87,60.0,6000.0,0.0,0.0004666666666666,22984.2926,616,40,8,2,10,2276,2016-08-10 10:16:58.878
817704,New credit,Car,15000.0,Application_105412419,regular,A_Validating,User_133,statechange,Application,complete,True,False,10000.0,249.58,44.0,10000.0,0.0,0.0008833333333333,39116.56916666667,819,39,10,3,13,2246,2016-10-06 13:39:51.432
1061776,New credit,Car,5000.0,Application_2001409988,regular,O_Returned,User_123,statechange,Offer,complete,False,True,6000.0,223.63,29.0,6000.0,0.0,0.2951833333333333,8037.35715,797,30,11,0,13,2192,2016-11-21 13:17:38.602
964425,New credit,Existing loan takeover,0.0,Application_1424659757,regular,W_Call after offers,User_49,Released,Workflow,suspend,True,True,579.0,154.11,120.0,15000.0,771.0,0.1674166666666666,7005.6938666666665,758,18,10,0,12,1927,2016-10-24 12:38:13.765
76923,New credit,"Other, see explanation",5000.0,Application_1700699492,regular,W_Call after offers,User_15,Created,Workflow,schedule,True,True,5000.0,56.3,120.0,5000.0,0.0,0.00035,1589.80405,1078,13,1,3,17,1297,2016-01-28 17:58:35.795
936132,New credit,Existing loan takeover,38000.0,Application_1085051521,regular,O_Sent (mail and online),User_39,statechange,Offer,complete,False,False,233.0,426.23,95.0,34500.0,0.0,0.2051333333333333,4097.0188,778,19,10,4,12,2240,2016-10-14 12:58:05.813
976315,New credit,Home improvement,10000.0,Application_676903448,deviant,W_Call after offers,User_35,Obtained,Workflow,resume,True,True,10000.0,125.92,97.0,10000.0,1037.0,5712.977416666667,8361.83325,621,17,10,5,10,1937,2016-10-29 10:21:58.830
41214,New credit,Existing loan takeover,10000.0,Application_1203647789,deviant,W_Validate application,User_118,Created,Workflow,schedule,True,True,0.0,200.0,57.0,10000.0,970.0,0.0003666666666666,16822.457366666666,469,20,1,2,7,1259,2016-01-27 07:49:02.267
597113,New credit,Car,5000.0,Application_768135375,regular,W_Validate application,User_120,Obtained,Workflow,start,False,True,5000.0,50.0,138.0,5000.0,0.0,3.3333333333333335e-05,6729.964233333333,843,23,7,4,14,2402,2016-07-15 14:03:07.100
643279,New credit,Home improvement,20000.0,Application_1806235352,regular,W_Complete application,User_51,Deleted,Workflow,complete,True,False,8000.0,294.49,78.0,20000.0,0.0,0.0003,12.80435,1131,9,7,4,18,2117,2016-07-22 18:51:47.019
920805,New credit,Remaining debt home,9100.0,Application_1076592180,deviant,W_Call incomplete files,User_75,Created,Workflow,schedule,False,True,0.0,501.68,20.0,9500.0,974.0,8.333333333333333e-05,10479.450966666667,874,23,10,4,14,2236,2016-10-14 14:34:21.640
1191538,New credit,Home improvement,5000.0,Application_1313948571,deviant,O_Accepted,User_106,statechange,Offer,complete,False,True,0.0,200.0,27.0,5000.0,974.0,4.89935,47379.10728333333,509,58,1,1,8,23,2017-01-31 08:29:01.209
134518,New credit,Car,10000.0,Application_1763400279,regular,W_Call after offers,User_3,Obtained,Workflow,resume,True,False,10000.0,200.01,57.0,10000.0,0.0,6828.360233333334,9529.17015,630,24,2,0,10,1787,2016-02-22 10:30:32.511
151,New credit,Car,5000.0,Application_1746793196,regular,W_Validate application,User_119,Created,Workflow,schedule,False,True,3726.0,252.73,72.0,15700.0,834.0,0.0004833333333333,34622.57741666667,817,36,1,0,13,1199,2016-01-25 13:37:28.556
771671,New credit,Existing loan takeover,20000.0,Application_1285192268,deviant,W_Validate application,User_100,Obtained,Workflow,resume,False,True,0.0,500.0,44.0,20000.0,862.0,2597.0659833333334,13404.670283333331,410,25,9,2,6,2318,2016-09-07 06:50:16.632
696641,New credit,"Other, see explanation",30000.0,Application_502039945,regular,W_Call incomplete files,User_75,Created,Workflow,schedule,False,True,30000.0,305.47,120.0,30000.0,0.0,0.0001333333333333,14235.61245,626,37,8,1,10,2326,2016-08-16 10:26:27.087
